"family","species","trait","trait_value"
"Amaranthaceae","Celosia trigyna","LDMC",0.224620884293656
"Amaranthaceae","Celosia trigyna","SLA",9.35181201974037
"Amaranthaceae","Celosia trigyna","SRL",15687.896844413
"Amaranthaceae","Celosia trigyna","leaf_N",24.3626808047371
"Amaranthaceae","Celosia trigyna","leaf_area",46.0355643444733
"Amaranthaceae","Celosia trigyna","leaf_dry_mass",3.68532747919639
"Amaranthaceae","Celosia trigyna","plant_height_vegetative",0.327240896493475
"Amaranthaceae","Celosia trigyna","seed_dry_mass",0.175510647968368
"Amaranthaceae","Chenopodium acuminatum","LDMC",0.147936300905035
"Amaranthaceae","Chenopodium acuminatum","SLA",18.2027853440265
"Amaranthaceae","Chenopodium acuminatum","SRL",6005.20660225207
"Amaranthaceae","Chenopodium acuminatum","leaf_N",29.5011445033501
"Amaranthaceae","Chenopodium acuminatum","leaf_area",248.748123809327
"Amaranthaceae","Chenopodium acuminatum","leaf_dry_mass",14.3195629606128
"Amaranthaceae","Chenopodium acuminatum","plant_height_vegetative",0.358699588353739
"Amaranthaceae","Chenopodium acuminatum","seed_dry_mass",0.763594227606589
"Amaranthaceae","Chenopodium album","LDMC",0.158801841422962
"Amaranthaceae","Chenopodium album","SLA",20.6594330665743
"Amaranthaceae","Chenopodium album","SRL",22555.6920287462
"Amaranthaceae","Chenopodium album","leaf_N",33.2090904179303
"Amaranthaceae","Chenopodium album","leaf_area",590.914613073349
"Amaranthaceae","Chenopodium album","leaf_dry_mass",36.8457781670906
"Amaranthaceae","Chenopodium album","plant_height_vegetative",0.357551070313211
"Amaranthaceae","Chenopodium album","seed_dry_mass",0.709244803808664
"Amaranthaceae","Chenopodium berlandieri","LDMC",0.156308919015372
"Amaranthaceae","Chenopodium berlandieri","SLA",15.1259547987119
"Amaranthaceae","Chenopodium berlandieri","SRL",11456.6718339097
"Amaranthaceae","Chenopodium berlandieri","leaf_N",42.3927920458083
"Amaranthaceae","Chenopodium berlandieri","leaf_area",414.322910698863
"Amaranthaceae","Chenopodium berlandieri","leaf_dry_mass",30.8664726616275
"Amaranthaceae","Chenopodium berlandieri","plant_height_vegetative",0.915378066799776
"Amaranthaceae","Chenopodium berlandieri","seed_dry_mass",1.05791304967852
"Amaranthaceae","Chenopodium bonus-henricus","LDMC",0.1828045798097
"Amaranthaceae","Chenopodium bonus-henricus","SLA",16.8401923212247
"Amaranthaceae","Chenopodium bonus-henricus","SRL",20062.3758138007
"Amaranthaceae","Chenopodium bonus-henricus","leaf_N",33.1961285787004
"Amaranthaceae","Chenopodium bonus-henricus","leaf_area",2169.69552860532
"Amaranthaceae","Chenopodium bonus-henricus","leaf_dry_mass",187.464118312716
"Amaranthaceae","Chenopodium bonus-henricus","plant_height_vegetative",0.56240048962976
"Amaranthaceae","Chenopodium bonus-henricus","seed_dry_mass",1.75048869004211
"Amaranthaceae","Chenopodium curvispicatum","LDMC",0.201668985106128
"Amaranthaceae","Chenopodium curvispicatum","SLA",9.44031725179904
"Amaranthaceae","Chenopodium curvispicatum","SRL",13241.1353519489
"Amaranthaceae","Chenopodium curvispicatum","leaf_N",31.296322000566
"Amaranthaceae","Chenopodium curvispicatum","leaf_area",86.7153247189596
"Amaranthaceae","Chenopodium curvispicatum","leaf_dry_mass",10.1863024208452
"Amaranthaceae","Chenopodium curvispicatum","plant_height_vegetative",0.605373376462853
"Amaranthaceae","Chenopodium curvispicatum","seed_dry_mass",0.675573351619565
"Amaranthaceae","Chenopodium desertorum","LDMC",0.120620750791457
"Amaranthaceae","Chenopodium desertorum","SLA",8.67924524094923
"Amaranthaceae","Chenopodium desertorum","SRL",4764.02042358815
"Amaranthaceae","Chenopodium desertorum","leaf_N",33.3445584099993
"Amaranthaceae","Chenopodium desertorum","leaf_area",35.7918914996938
"Amaranthaceae","Chenopodium desertorum","leaf_dry_mass",3.48398682750158
"Amaranthaceae","Chenopodium desertorum","plant_height_vegetative",0.232389150318913
"Amaranthaceae","Chenopodium desertorum","seed_dry_mass",0.634291949821838
"Amaranthaceae","Chenopodium desiccatum","LDMC",0.160630330580711
"Amaranthaceae","Chenopodium desiccatum","SLA",14.9015079997986
"Amaranthaceae","Chenopodium desiccatum","SRL",19758.9105940962
"Amaranthaceae","Chenopodium desiccatum","leaf_N",31.6597124826809
"Amaranthaceae","Chenopodium desiccatum","leaf_area",312.318651670642
"Amaranthaceae","Chenopodium desiccatum","leaf_dry_mass",23.371439367542
"Amaranthaceae","Chenopodium desiccatum","plant_height_vegetative",0.748153869340816
"Amaranthaceae","Chenopodium desiccatum","seed_dry_mass",0.699241369334647
"Amaranthaceae","Chenopodium glaucum","LDMC",0.127044229711148
"Amaranthaceae","Chenopodium glaucum","SLA",18.7694166344745
"Amaranthaceae","Chenopodium glaucum","SRL",12972.6312637473
"Amaranthaceae","Chenopodium glaucum","leaf_N",32.0848429112126
"Amaranthaceae","Chenopodium glaucum","leaf_area",214.698526272511
"Amaranthaceae","Chenopodium glaucum","leaf_dry_mass",11.2982838902054
"Amaranthaceae","Chenopodium glaucum","plant_height_vegetative",0.497586849655633
"Amaranthaceae","Chenopodium glaucum","seed_dry_mass",0.260446011592688
"Amaranthaceae","Chenopodium incanum","LDMC",0.163038193480276
"Amaranthaceae","Chenopodium incanum","SLA",15.4132495333
"Amaranthaceae","Chenopodium incanum","SRL",18173.5996869541
"Amaranthaceae","Chenopodium incanum","leaf_N",32.3274504232289
"Amaranthaceae","Chenopodium incanum","leaf_area",222.116030880776
"Amaranthaceae","Chenopodium incanum","leaf_dry_mass",16.1260297758115
"Amaranthaceae","Chenopodium incanum","plant_height_vegetative",0.399601086506361
"Amaranthaceae","Chenopodium incanum","seed_dry_mass",0.677819122535135
"Amaranthaceae","Chenopodium leptophyllum","LDMC",0.150816092684088
"Amaranthaceae","Chenopodium leptophyllum","SLA",11.7942505331961
"Amaranthaceae","Chenopodium leptophyllum","SRL",18622.8541185768
"Amaranthaceae","Chenopodium leptophyllum","leaf_N",32.3355035881861
"Amaranthaceae","Chenopodium leptophyllum","leaf_area",57.578480729693
"Amaranthaceae","Chenopodium leptophyllum","leaf_dry_mass",4.36260077194633
"Amaranthaceae","Chenopodium leptophyllum","plant_height_vegetative",0.681207502823408
"Amaranthaceae","Chenopodium leptophyllum","seed_dry_mass",0.50830254245198
"Amaranthaceae","Chenopodium opulifolium","LDMC",0.165628633410154
"Amaranthaceae","Chenopodium opulifolium","SLA",14.6494048246213
"Amaranthaceae","Chenopodium opulifolium","SRL",15455.815899063
"Amaranthaceae","Chenopodium opulifolium","leaf_N",31.9688371335944
"Amaranthaceae","Chenopodium opulifolium","leaf_area",260.334245243829
"Amaranthaceae","Chenopodium opulifolium","leaf_dry_mass",19.5127098277267
"Amaranthaceae","Chenopodium opulifolium","plant_height_vegetative",0.68567125930818
"Amaranthaceae","Chenopodium opulifolium","seed_dry_mass",0.612846553526799
"Amaranthaceae","Chenopodium standleyanum","LDMC",0.165846806840843
"Amaranthaceae","Chenopodium standleyanum","SLA",14.761549893701
"Amaranthaceae","Chenopodium standleyanum","SRL",19357.7127476113
"Amaranthaceae","Chenopodium standleyanum","leaf_N",31.840517063706
"Amaranthaceae","Chenopodium standleyanum","leaf_area",273.542197338438
"Amaranthaceae","Chenopodium standleyanum","leaf_dry_mass",20.3355116345409
"Amaranthaceae","Chenopodium standleyanum","plant_height_vegetative",0.415534448646565
"Amaranthaceae","Chenopodium standleyanum","seed_dry_mass",0.677192835253013
"Amaranthaceae","Chenopodium strictum","LDMC",0.164488482273494
"Amaranthaceae","Chenopodium strictum","SLA",14.6779074117126
"Amaranthaceae","Chenopodium strictum","SRL",20962.2176204385
"Amaranthaceae","Chenopodium strictum","leaf_N",30.7355586285628
"Amaranthaceae","Chenopodium strictum","leaf_area",267.431978269263
"Amaranthaceae","Chenopodium strictum","leaf_dry_mass",19.4479558189507
"Amaranthaceae","Chenopodium strictum","plant_height_vegetative",0.722130237939913
"Amaranthaceae","Chenopodium strictum","seed_dry_mass",0.355093895594438
"Amaranthaceae","Corispermum declinatum","LDMC",0.208844470998899
"Amaranthaceae","Corispermum declinatum","SLA",10.3185470710908
"Amaranthaceae","Corispermum declinatum","SRL",7212.83962239235
"Amaranthaceae","Corispermum declinatum","leaf_N",27.4078896089189
"Amaranthaceae","Corispermum declinatum","leaf_area",51.9491280788619
"Amaranthaceae","Corispermum declinatum","leaf_dry_mass",4.00781592465985
"Amaranthaceae","Corispermum declinatum","plant_height_vegetative",0.292362686542807
"Amaranthaceae","Corispermum declinatum","seed_dry_mass",1.27688112073202
"Amaranthaceae","Corispermum pallasii","LDMC",0.20743072442456
"Amaranthaceae","Corispermum pallasii","SLA",10.2227967684124
"Amaranthaceae","Corispermum pallasii","SRL",10352.6359592401
"Amaranthaceae","Corispermum pallasii","leaf_N",26.9973793990899
"Amaranthaceae","Corispermum pallasii","leaf_area",54.9230682665006
"Amaranthaceae","Corispermum pallasii","leaf_dry_mass",4.32265292999763
"Amaranthaceae","Corispermum pallasii","plant_height_vegetative",0.374317487550435
"Amaranthaceae","Corispermum pallasii","seed_dry_mass",1.39901536063666
"Amaranthaceae","Cyathula orthacantha","LDMC",0.256945081721032
"Amaranthaceae","Cyathula orthacantha","SLA",18.9441900792432
"Amaranthaceae","Cyathula orthacantha","SRL",17773.546129479
"Amaranthaceae","Cyathula orthacantha","leaf_N",28.9563390593513
"Amaranthaceae","Cyathula orthacantha","leaf_area",977.890487764721
"Amaranthaceae","Cyathula orthacantha","leaf_dry_mass",64.2402412109608
"Amaranthaceae","Cyathula orthacantha","plant_height_vegetative",0.467098741281233
"Amaranthaceae","Cyathula orthacantha","seed_dry_mass",1.23169883227617
"Amaranthaceae","Dissocarpus paradoxus","LDMC",0.289059792806573
"Amaranthaceae","Dissocarpus paradoxus","SLA",5.29544273489333
"Amaranthaceae","Dissocarpus paradoxus","SRL",1618.23604125097
"Amaranthaceae","Dissocarpus paradoxus","leaf_N",31.2424713892168
"Amaranthaceae","Dissocarpus paradoxus","leaf_area",23.635464279815
"Amaranthaceae","Dissocarpus paradoxus","leaf_dry_mass",2.81277381346613
"Amaranthaceae","Dissocarpus paradoxus","plant_height_vegetative",0.42573264761349
"Amaranthaceae","Dissocarpus paradoxus","seed_dry_mass",2.72584293561578
"Amaranthaceae","Dysphania ambrosioides","LDMC",0.172476187346427
"Amaranthaceae","Dysphania ambrosioides","SLA",29.4481925276444
"Amaranthaceae","Dysphania ambrosioides","SRL",2379.1447899232
"Amaranthaceae","Dysphania ambrosioides","leaf_N",13.6274077095634
"Amaranthaceae","Dysphania ambrosioides","leaf_area",1620.59039284367
"Amaranthaceae","Dysphania ambrosioides","leaf_dry_mass",42.2776980047344
"Amaranthaceae","Dysphania ambrosioides","plant_height_vegetative",0.508534739327157
"Amaranthaceae","Dysphania ambrosioides","seed_dry_mass",0.157275593845644
"Amaranthaceae","Dysphania aristata","LDMC",0.17674694784864
"Amaranthaceae","Dysphania aristata","SLA",20.6361225475677
"Amaranthaceae","Dysphania aristata","SRL",1039.77763380817
"Amaranthaceae","Dysphania aristata","leaf_N",14.1946828601114
"Amaranthaceae","Dysphania aristata","leaf_area",670.189565021388
"Amaranthaceae","Dysphania aristata","leaf_dry_mass",21.0020446535125
"Amaranthaceae","Dysphania aristata","plant_height_vegetative",0.177525286193448
"Amaranthaceae","Dysphania aristata","seed_dry_mass",0.223831677445409
"Amaranthaceae","Dysphania melanocarpa","LDMC",0.171917427911018
"Amaranthaceae","Dysphania melanocarpa","SLA",23.4678697750881
"Amaranthaceae","Dysphania melanocarpa","SRL",3477.75617402236
"Amaranthaceae","Dysphania melanocarpa","leaf_N",13.3529788500244
"Amaranthaceae","Dysphania melanocarpa","leaf_area",242.778244320146
"Amaranthaceae","Dysphania melanocarpa","leaf_dry_mass",9.00250514498231
"Amaranthaceae","Dysphania melanocarpa","plant_height_vegetative",0.128800194251252
"Amaranthaceae","Dysphania melanocarpa","seed_dry_mass",0.219635355516324
"Amaranthaceae","Dysphania pumilio","LDMC",0.179883519395979
"Amaranthaceae","Dysphania pumilio","SLA",20.3880519601738
"Amaranthaceae","Dysphania pumilio","SRL",1241.95434933848
"Amaranthaceae","Dysphania pumilio","leaf_N",13.7755278327487
"Amaranthaceae","Dysphania pumilio","leaf_area",382.993762640245
"Amaranthaceae","Dysphania pumilio","leaf_dry_mass",10.5465908714221
"Amaranthaceae","Dysphania pumilio","plant_height_vegetative",0.445574581541119
"Amaranthaceae","Dysphania pumilio","seed_dry_mass",0.122013332454585
"Amaranthaceae","Dysphania schraderiana","LDMC",0.173448522642326
"Amaranthaceae","Dysphania schraderiana","SLA",20.7771184110264
"Amaranthaceae","Dysphania schraderiana","SRL",1146.77681940463
"Amaranthaceae","Dysphania schraderiana","leaf_N",14.2775912967766
"Amaranthaceae","Dysphania schraderiana","leaf_area",454.932511728797
"Amaranthaceae","Dysphania schraderiana","leaf_dry_mass",13.0010530207231
"Amaranthaceae","Dysphania schraderiana","plant_height_vegetative",0.586378967069529
"Amaranthaceae","Dysphania schraderiana","seed_dry_mass",0.254041954213043
"Amaranthaceae","Einadia hastata","LDMC",0.174487071366654
"Amaranthaceae","Einadia hastata","SLA",13.897896841913
"Amaranthaceae","Einadia hastata","SRL",10212.0923945847
"Amaranthaceae","Einadia hastata","leaf_N",60.246724273552
"Amaranthaceae","Einadia hastata","leaf_area",196.352865464967
"Amaranthaceae","Einadia hastata","leaf_dry_mass",12.1470764375491
"Amaranthaceae","Einadia hastata","plant_height_vegetative",0.716145126074415
"Amaranthaceae","Einadia hastata","seed_dry_mass",0.647882436417167
"Amaranthaceae","Einadia nutans","LDMC",0.124818262302627
"Amaranthaceae","Einadia nutans","SLA",11.287306482697
"Amaranthaceae","Einadia nutans","SRL",7473.36834013357
"Amaranthaceae","Einadia nutans","leaf_N",58.9063345027407
"Amaranthaceae","Einadia nutans","leaf_area",112.366785032136
"Amaranthaceae","Einadia nutans","leaf_dry_mass",8.75438367981958
"Amaranthaceae","Einadia nutans","plant_height_vegetative",0.318657006052456
"Amaranthaceae","Einadia nutans","seed_dry_mass",0.715835969094268
"Amaranthaceae","Einadia polygonoides","LDMC",0.154511009732504
"Amaranthaceae","Einadia polygonoides","SLA",11.7609302221137
"Amaranthaceae","Einadia polygonoides","SRL",14131.5682738066
"Amaranthaceae","Einadia polygonoides","leaf_N",53.6867845417965
"Amaranthaceae","Einadia polygonoides","leaf_area",63.1484805101596
"Amaranthaceae","Einadia polygonoides","leaf_dry_mass",3.80249209055348
"Amaranthaceae","Einadia polygonoides","plant_height_vegetative",0.33996236319394
"Amaranthaceae","Einadia polygonoides","seed_dry_mass",0.230716976945856
"Amaranthaceae","Enchylaena tomentosa","LDMC",0.133266335669317
"Amaranthaceae","Enchylaena tomentosa","SLA",7.34174520478706
"Amaranthaceae","Enchylaena tomentosa","SRL",10711.1317016922
"Amaranthaceae","Enchylaena tomentosa","leaf_N",29.5363457625555
"Amaranthaceae","Enchylaena tomentosa","leaf_area",13.0561426994444
"Amaranthaceae","Enchylaena tomentosa","leaf_dry_mass",2.03666760244878
"Amaranthaceae","Enchylaena tomentosa","plant_height_vegetative",0.65997729220261
"Amaranthaceae","Enchylaena tomentosa","seed_dry_mass",3.42716927378994
"Amaranthaceae","Eriochiton sclerolaenoides","LDMC",0.188566549980929
"Amaranthaceae","Eriochiton sclerolaenoides","SLA",12.146216617065
"Amaranthaceae","Eriochiton sclerolaenoides","SRL",17110.759065215
"Amaranthaceae","Eriochiton sclerolaenoides","leaf_N",30.0747042056834
"Amaranthaceae","Eriochiton sclerolaenoides","leaf_area",11.4848118528028
"Amaranthaceae","Eriochiton sclerolaenoides","leaf_dry_mass",0.654281343693104
"Amaranthaceae","Eriochiton sclerolaenoides","plant_height_vegetative",0.260015602456416
"Amaranthaceae","Eriochiton sclerolaenoides","seed_dry_mass",7.49470155455213
"Amaranthaceae","Gomphrena canescens","LDMC",0.197165982051387
"Amaranthaceae","Gomphrena canescens","SLA",10.1757657718423
"Amaranthaceae","Gomphrena canescens","SRL",9631.81447797537
"Amaranthaceae","Gomphrena canescens","leaf_N",27.6420924456186
"Amaranthaceae","Gomphrena canescens","leaf_area",84.0306991044563
"Amaranthaceae","Gomphrena canescens","leaf_dry_mass",7.30867667435493
"Amaranthaceae","Gomphrena canescens","plant_height_vegetative",0.889606878045744
"Amaranthaceae","Gomphrena canescens","seed_dry_mass",2.14779696967243
"Amaranthaceae","Gomphrena celosioides","LDMC",0.208407399505735
"Amaranthaceae","Gomphrena celosioides","SLA",10.0806301977273
"Amaranthaceae","Gomphrena celosioides","SRL",8779.41534135353
"Amaranthaceae","Gomphrena celosioides","leaf_N",28.6020771535207
"Amaranthaceae","Gomphrena celosioides","leaf_area",68.2624090442131
"Amaranthaceae","Gomphrena celosioides","leaf_dry_mass",5.90855555558514
"Amaranthaceae","Gomphrena celosioides","plant_height_vegetative",0.255951954291036
"Amaranthaceae","Gomphrena celosioides","seed_dry_mass",2.90142890342937
"Amaranthaceae","Grayia spinosa","LDMC",0.201746327114022
"Amaranthaceae","Grayia spinosa","SLA",9.60379638629921
"Amaranthaceae","Grayia spinosa","SRL",10585.7364652859
"Amaranthaceae","Grayia spinosa","leaf_N",19.4814832906568
"Amaranthaceae","Grayia spinosa","leaf_area",77.9847364187061
"Amaranthaceae","Grayia spinosa","leaf_dry_mass",7.0778252028169
"Amaranthaceae","Grayia spinosa","plant_height_vegetative",0.90593510708684
"Amaranthaceae","Grayia spinosa","seed_dry_mass",1.11999987984039
"Amaranthaceae","Halogeton glomeratus","LDMC",0.141069613403013
"Amaranthaceae","Halogeton glomeratus","SLA",13.5127549371514
"Amaranthaceae","Halogeton glomeratus","SRL",3.07323391487238
"Amaranthaceae","Halogeton glomeratus","leaf_N",15.485552293376
"Amaranthaceae","Halogeton glomeratus","leaf_area",0.66549662969218
"Amaranthaceae","Halogeton glomeratus","leaf_dry_mass",0.0077661426640809
"Amaranthaceae","Halogeton glomeratus","plant_height_vegetative",0.28002887256462
"Amaranthaceae","Halogeton glomeratus","seed_dry_mass",0.863582560361828
"Amaranthaceae","Krascheninnikovia ceratoides","LDMC",0.367974788764893
"Amaranthaceae","Krascheninnikovia ceratoides","SLA",10.0483478053451
"Amaranthaceae","Krascheninnikovia ceratoides","SRL",33.0010076806123
"Amaranthaceae","Krascheninnikovia ceratoides","leaf_N",23.6082199990243
"Amaranthaceae","Krascheninnikovia ceratoides","leaf_area",6.821151876855
"Amaranthaceae","Krascheninnikovia ceratoides","leaf_dry_mass",0.326903316948005
"Amaranthaceae","Krascheninnikovia ceratoides","plant_height_vegetative",0.304213854602984
"Amaranthaceae","Krascheninnikovia ceratoides","seed_dry_mass",3.57819690029226
"Amaranthaceae","Kyphocarpa angustifolia","LDMC",0.199555449709516
"Amaranthaceae","Kyphocarpa angustifolia","SLA",10.3483222872386
